Parcel,XCoord,YCoord,Total_Assessment
71016109144,839795.5642,483082.6462,158700
71016109152,839676.197,483069.0616,208300
71016110026,839317.9190000001,482880.2161,197300
71016110034,839269.3124,482835.1345,154100
71016110042,839222.5131,482791.3652,225000
71016110050,839300.5339,482740.1554,175000
71016110076,839407.9022,482670.831,210000
71016110084,839476.3564,482666.0859,156800
71016110092,839536.1842,482658.5386,212000
71016110109,839612.0809,482650.5722,164600
71016110117,839701.7642,482641.1589,198500
71016110125,839775.3428,482633.4358,182300
71016110133,839831.7494,482624.9749,199500
71016110141,839800.3367,482724.1968,185700
71016110159,839799.3694,482788.0997,190000
71016110167,839709.373,482762.1285,217500
71016110175,839649.0474,482764.7362,152200
71016110183,839588.8937,482767.3205,180200
71016110191,839529.0874,482775.5619,189800
71016110208,839471.2567,482788.16,219000
71016110216,839400.1690000001,482810.7265,179500
71016111016,839393.9462,482506.0725,164500
71016111024,839422.6931,482431.6642,207800
71016111032,839421.6515,482381.6667,196600
71016111040,839420.0932,482306.8835,193500
71016111058,839421.8639,482218.8266,210900
71016111066,839422.2152,482142.3255,196000
71016111074,839412.1978,482059.8087,185800
71016111082,839411.7909,481971.7497,202500
71016111107,839505.5498,481973.469,195000
71016111115,839506.0444,482060.0094,204500
71016111131,839514.4505,482290.2797,199300
71016111149,839517.3534,482365.2294,178100
71016111157,839543.6892,482467.92600000004,188900
71016111165,839501.3137,482471.6226,176700
71016112014,839670.8114,482336.4948,224800
71016112022,839669.615,482282.1713,142900
71016112030,839668.9747,482232.0448,209100
71016112048,839668.7056,482181.4165,194200
71016112056,839668.4365,482130.7882,178600
71016112064,839668.1676,482080.16,187000
71016112072,839667.8985,482029.5318,201400
71016112080,839667.6294,481978.9036,145100
71016112098,839667.3604,481928.2754,183600
71016112105,839667.0481,481877.7006,142600
71016112113,839666.7795,481827.1773,200000
71016112121,839666.2381,481775.8048,225000
71016112139,839626.9675,481684.9066,149700
71016112147,839675.9231,481685.4106,205100
71016112155,839724.9133,481685.8843,223100
71016112171,839799.1946,481686.6295,174300
71016112189,839789.6516,481773.9912,149100
71016112197,839790.15,481824.7055,161100
71016112204,839790.4013,481875.2154,178400
71016112212,839790.6923,481925.8787,212500
71016112220,839790.9451,481976.6969,179600
71016112238,839791.198,482027.5153,203400
71016112246,839791.4509999999,482078.3337,170800
71016112254,839791.7039,482129.1522,214000
71016112262,839791.9567,482179.9708,185000
71016112270,839792.2097,482230.7894,171900
71016112288,839792.4236,482281.0698,141800
71016112296,839792.694,482335.4255,193100
71016112303,839804.2019,482431.6907,194000
71016112311,839732.7884,482437.0873,172800
71016112329,839685.0302,482440.4886,141000
71016112337,839636.9962,482443.6753,160400
71016113012,839975.5038,482271.7364,181000
71016113020,839975.2741,482221.7891,187700
71016113038,839975.0445,482171.8418,204800
71016113046,839974.8174,482122.3944,206100
71016113054,839974.5875,482072.44700000004,170600
71016113062,839974.3557,482021.9997,171900
71016113070,839974.1261,481972.0523,167600
71016113088,839973.8964,481922.105,152100
71016113096,839973.6668,481872.1577,102100
71016113103,839973.4373,481822.2103,174000
71016113111,839973.2077,481772.263,162000
71016113129,839959.5965,481688.4324,215500
71016113137,840048.5194,481689.4948,233100
71016113153,840124.8671,481690.4054,186100
71016113161,840099.9163,481771.6285,219800
71016113179,840100.1247,481821.6159,257000
71016113187,840100.3331,481871.6034,168500
71016113195,840100.5415,481921.5907,198800
71016113202,840100.7498,481971.5781,178400
71016113210,840100.9582,482021.5655,175500
71016113228,840101.1665,482071.5529,228000
71016113236,840101.3749,482121.5402,190100
71016113244,840101.5833,482171.5277,173100
71016113252,840101.7918,482221.515,177100
71016113260,840102.0001,482271.5024,132100
71016113278,840140.041,482395.00200000004,166800
71016113286,840088.7093,482398.4342,155600
71016113294,840036.9782,482401.9044,224800
71016113319,839936.1191,482408.7438,121400
71016114010,840288.5377,482245.0882,110000
71016114028,840288.2535,482170.0902,179500
71016114036,840288.0639,482120.0904,215500
71016114044,840287.8745,482070.0907,163600
71016114052,840287.5904,481995.0894,212000
71016114078,840287.3064,481920.0914,226800
71016114086,840287.1167,481870.0917,208600
71016114094,840286.9274,481820.0919,176600
71016114101,840286.7567,481775.0924,130700
71016114119,840260.6028,481696.7088,233100
71016114127,840336.6066,481697.7562,232700
71016114135,840400.4231,481698.6313,168000
71016114143,840451.3963,481699.3284,120200
71016114151,840413.7347,481779.869,195600
71016114169,840413.9849,481849.8682,171100
71016114177,840414.2353,481919.8683,148100
71016114185,840414.4141,481969.8681,194500
71016114193,840414.6823,482044.8673,160000
71016114218,840414.9506,482119.8673,173300
71016114226,840415.1294,482169.8671,193500
71016114234,840415.3083,482219.8669,196200
71016114242,840415.4870000001,482269.8666,164000
71016114250,840453.3102,482350.6272,182900
71016114268,840401.8989,482355.4891,182000
71016114276,840350.3485,482360.5967,204000
71016114284,840298.4091,482364.1894,161900
71016114292,840248.9511,482367.5321,199300
71016115018,840640.2172,482321.0337,164000
71016115026,840573.5976,482327.0816,198800
71016115034,840605.8748,482228.5507,175000
71016115042,840605.705,482168.3141,197500
71016115050,840605.5355,482108.1916,183000
71016115068,840605.3661,482048.1833,142100
71016115076,840605.1972,481988.1908,157200
71016115084,840605.0279999999,481928.2139,145800
71016115092,840604.8589,481868.2369,164800
71016115109,840604.69,481808.2599,149200
71016115117,840604.5137,481745.7812,200000
71016115125,840604.3305,481680.8062,166500
71016116016,840286.3663,481472.9761,191300
71016116024,840286.923,481402.9178,209700
71016116032,840287.4527,481335.4028,201500
71016116040,840288.0022,481265.3886,205300
71016116058,840288.8993,481188.05799999996,197100
71016116107,840413.0207,481544.256,171300
71016116115,840285.8505,481540.5035,203900
71016117014,839970.6213,481464.3387,167400
71016117022,839964.7018,481393.6158,205000
71016117030,839956.4135,481323.4295,202600
71016117048,839948.1171,481253.37700000004,185000
71016117056,839939.0565,481177.66299999994,210600
71016117064,840084.4991,481181.6937,220500
71016117072,840088.247,481256.9098,185200
71016117080,840091.3354,481326.9285,231100
71016117098,840094.397,481396.9916,209700
71016117105,840097.5501,481467.2675,221500
71016117113,840100.4594,481535.2187,222200
71016117121,839970.872,481531.4368,192800
71016118012,839665.3696,481454.6938,203100
71016118020,839656.1995,481384.1784,220000
71016118038,839641.9735,481314.0779,202400
71016118046,839627.6614,481244.1143,196100
71016118054,839612.1056,481168.0707,189400
71016118062,839745.7811,481172.1401,194400
71016118070,839757.9049,481248.0678,193000
71016118088,839769.0616,481317.9387,213300
71016118096,839780.6499,481390.6016,189500
71016118103,839786.8335,481460.9876,185500
71016118111,839787.0675,481525.9636,164900
71016118129,839663.0572,481522.3439,170000
71016119010,839395.6304,480536.5195,203900
71016119028,839395.9652,480616.1099,205700
71016119036,839396.5546,480697.5806,183500
71016119044,839397.2836,480782.5203,217600
71016119052,839397.6186,480863.2786,189800
71016119060,839397.8068,480940.4867,205100
71016119078,839398.3133,481019.8324,196600
71016119086,839400.4464,481100.7696,207800
71016119094,839409.8941,481181.1405,205700
71016119101,839420.3255,481260.8685,203100
71016119119,839430.186,481340.7316,212000
71016119127,839439.6066,481420.3148,203000
71016119135,839509.9676,481504.0678,201900
71016119143,839399.3323,481501.86299999995,201600
71016201015,838205.5086,483077.9917,317800
71016201023,838184.3141,482964.9419,207100
71016201031,838174.5176,482853.2433,215000
71016201049,838163.2164,482748.6736,205500
71016201057,838154.9705,482634.136,212500
71016201065,838136.6456,482502.0291,196900
71016201073,838124.0523,482336.4596,231000
71016201081,838214.7567,482333.73299999995,190900
71016201099,838240.6163,482481.8881,197900
71016201106,838285.6762,482593.656,219200
71016201114,838336.6952,482679.3415,201000
71016201122,838386.7207,482765.0142,216100
71016201130,838439.9587,482830.2065,308500
71016201148,838544.9536,482854.2674,208900
71016201156,838619.3977,482924.024,244900
71016201164,838692.3886,482992.3924,305000
71016201172,838765.0695,483060.5369,233200
71016201198,838439.1305,482967.6383,219300
71016201205,838330.6398,483094.2875,225000
71016201213,838404.2848,483163.6256,192800
71016201221,838476.8573,483232.1262,205200
71016201239,838549.2557,483300.2532,187500
71016201271,837570.7342,483710.8867,266400
71016201289,837585.1473,483594.53,243000
71016201297,837583.0593,483488.4608,240100
71016201304,837492.2957,483379.2231,196100
71016201312,837787.1257,483465.6154,234300
71016201320,837907.5069,483405.5392,236200
71016201338,837600.6479999999,483381.7636,231400
71016201346,837691.3587,483384.0364,218900
71016202013,836820.3311,483191.749,231000
71016202047,836900.5257,482872.3603,225800
71016202055,836898.9828,482764.8511,198300
71016202063,836897.9406,482657.849,187200
71016202071,836898.3702,482551.5324,222500
71016202089,836900.1459,482443.8402,321000
71016202120,837245.4027,482279.68,0
71016202138,837200.1229,482451.3835,259500
71016202146,837202.1783,482558.8205,218900
71016202154,837204.3401,482665.5877,242700
71016202162,837206.1899,482773.0104,226600
71016202170,837208.045,482880.3425,370500
71016202188,837209.7902,482968.6406,214300
71016202196,837211.8001,483076.0435,279400
71016202203,837290.118,483204.2408,256500
71016202211,837137.9852,483200.2429,344500
71016202229,837248.8827,482365.8375,0
71016202237,836924.6548,483194.4973,257100
71016202245,837011.8577,483197.0329,362500
71016203011,837502.2205,483211.4695,219600
71016203029,837576.5202,483105.8785,336600
71016203037,837574.7014,482997.8858,258100
71016203045,837572.8207,482890.3889,239800
71016203053,837570.7469,482782.7621,315600
71016203061,837569.0636,482676.1313,295100
71016203079,837565.7223,482569.5139,332300
71016203087,837562.2828,482461.6847,250000
71016203095,837455.4184,482318.1638,293800
71016203102,837962.0726,482331.1296,185000
71016203110,837869.6166,482480.8775,398200
71016203128,837872.1303,482588.955,188300
71016203136,837874.5935,482684.4032,274300
71016203144,837876.3173,482791.1331,222600
71016203152,837878.4191,482898.6341,344500
71016203160,837880.3356,483006.1555,240900
71016203178,837882.1826,483113.7734,223400
71016203186,837957.7813,483221.7057,213300
71016203194,837864.6047,482328.1674,267400
71016203201,837769.1761,482326.6752,301400
71016203219,837807.4254,483219.0022,371000
71016203227,837655.6377,483215.4104,344500
71016203235,837538.6596,482320.3654,240100
71016203243,837608.6346,482322.44,268000
71016204019,838933.7286,482879.4425,245900
71016204027,838860.4734,482811.2684,225100
71016204035,838787.2181,482743.0943,201400
71016204043,838706.0351,482688.7902,217500
71016204051,838585.3672,482610.0278,233700
71016204069,838676.9205,482556.8371,260900
71016204077,838782.3045,482521.1913,199400
71016204085,838835.99,482440.7679,213300
71016204093,838877.2987,482320.3217,213500
71016204100,838999.6343,482460.1571,230000
71016204118,839099.3766,482394.2577,206400
71016204126,839227.0237,482307.6913,197200
71016204134,839225.9803,482359.2294,209000
71016204142,839224.9368,482410.7674,167800
71016204150,839223.7449,482462.4391,193900
71016204168,839222.5547,482513.2949,151800
71016204176,839232.8637,482590.4504,201800
71016204184,839161.4986,482625.5071,195000
71016204192,839081.1652,482644.284,272400
71016204209,838960.5749,482724.8856,205600
71016205017,838988.7405,482134.5242,198500
71016205025,839108.7251,482046.7471,222900
71016205033,839141.3349,481946.4518,219000
71016205041,839211.3329,481860.3485,206400
71016205059,839208.5138,481758.7569,266600
71016205067,839207.7452,481659.1399,170100
71016205075,839233.7816,482163.9926,197500
71016205083,839233.0554,482074.1177,243000
71016205091,839252.3897,481976.0829,241900
71016205108,839087.7857,482169.4164,297800
71016206015,838466.5973,482467.7408,196000
71016206023,838383.9255,482261.2534,162500
71016206031,838388.3947,482170.3339,204400
71016206049,838386.74,482034.2343,249700
71016206057,838413.6704,481883.0503,198200
71016206065,838522.2255,482037.5347,239900
71016206073,838621.7799,481999.3916,210000
71016206081,838691.0612,481888.1129,233100
71016206099,838690.0802,481774.5709,237700
71016206106,838544.9583,481720.4898,207300
71016206114,838704.6562,481665.3225,193500
71016206122,838837.9645,481694.4553,220000
71016206130,838978.0145,481672.3093,214800
71016206148,838973.0041,481784.177,243000
71016206156,838922.5724,481871.9115,113400
71016206164,838850.8541,481945.555,233600
71016206172,838808.5988,482018.6985,206700
71016206180,838752.67,482092.0647,229100
71016206198,838684.2841,482164.9016,188600
71016206205,838593.9327,482222.9197,209600
71016206221,838376.0267,482343.269,250000
71016206239,838411.9861,482418.5472,272300
71016206247,838514.5748,482356.607,198500
71016206255,838545.31,482285.8486,302100
71016207055,837048.9867,481172.711,160100
71016207104,837047.2684,480959.5851,220700
71016207112,837186.1827,480984.5486,162700
71016207120,837257.448,481037.7606,175100
71016207138,837152.5324,481131.27,214000
71016207146,837177.9297,481304.3893,293300
71016207154,837321.3942,481293.9876,190700
71016207162,837384.3256,481159.0438,210100
71016207170,837463.59,481254.4638,225900
71016207188,837564.3009,481267.9567,210000
71016207196,837662.3324,481266.4169,203500
71016207203,837762.1525,481268.5951,204800
71016207211,837861.8501,481271.5537,218300
71016207229,837963.6897,481273.7411,251800
71016207237,838063.2096,481276.8141,231500
71016207245,838160.9014,481235.4809,229200
71016207253,838114.2017,481439.0968,250100
71016207261,838113.1387,481535.9054,234300
71016207279,838107.6063,481643.0638,143100
71016207287,838142.8992,481738.9791,290000
71016207295,838259.7729,481790.1329,202100
71016207302,838137.1464,481887.2234,217700
71016207310,838129.6961,481992.3244,212200
71016207328,838197.0956,482107.99299999996,285200
71016207336,838077.752,482108.0437,232700
71016207344,837121.1576,480969.1638,267500
71016207352,838161.5334,481345.7002,296400
71016207386,836971.6590000001,481187.1976,162200
71016208011,838404.75,481620.0861,229500
71016208029,838370.2803,481522.3982,215100
71016208037,838371.1384,481409.3608,241900
71016208045,838322.2638,481262.5572,219300
71016208053,838422.348,481264.9537,206100
71016208061,838522.5841,481267.2,315900
71016208079,838623.0146,481269.5354,280900
71016208087,838730.3528,481263.3009,203700
